Ano;Mês;"Código NCM";"Descrição NCM";Países;"Bloco Econômico";Via;"Valor FOB (US$)";"Quilograma Líquido"
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;Europa;AEREA;107258;45
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Alemanha;"União Europeia - UE";AEREA;107258;45
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;381636;4588
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;935561;78340
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Itália;Europa;AEREA;9540;360
2017;11;30039079;"Medicamentos contendo outros compostos heterocíclicos heteroat.nitrogenados, exceto em doses";Itália;"União Europeia - UE";AEREA;9540;360
2017;11;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";Alemanha;Europa;MARITIMA;271860;3103
2017;11;30046000;"Outros medicamentos, que contenham princípios ativos antimaláricos (antipalúdicos) descritos na Nota de subposições 2 do presente Capítulo";Alemanha;"União Europeia - UE";MARITIMA;271860;3103
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;AEREA;92164;269
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;Europa;MARITIMA;1036524;3640
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";AEREA;92164;269
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Alemanha;"União Europeia - UE";MARITIMA;1036524;3640
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";AEREA;480333;1937
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"América do Sul";RODOVIARIA;64433;10572
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;480333;1937
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;64433;10572
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Canadá;"América do Norte";AEREA;454;0
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;AEREA;210027;702
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;Europa;MARITIMA;287727;938
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";AEREA;210027;702
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Eslovênia;"União Europeia - UE";MARITIMA;287727;938
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;Europa;AEREA;10853;285
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;Europa;MARITIMA;192014;1264
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;"União Europeia - UE";AEREA;10853;285
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Espanha;"União Europeia - UE";MARITIMA;192014;1264
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";AEREA;2088212;3888
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Estados Unidos";"América do Norte";MARITIMA;156664;1374
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;Europa;AEREA;1812;33
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";França;"União Europeia - UE";AEREA;1812;33
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;Europa;AEREA;74590;1465
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Grécia;"União Europeia - UE";AEREA;74590;1465
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;341509;6590
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;136862;1740
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Irlanda;Europa;AEREA;17428;750
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Irlanda;"União Europeia - UE";AEREA;17428;750
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;Europa;AEREA;1258523;11988
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Itália;"União Europeia - UE";AEREA;1258523;11988
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";"Reino Unido";Europa;AEREA;100000;41
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Ásia (Exclusive Oriente Médio)";AEREA;226154;227
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Singapura;"Associação de Nações do Sudeste Asiático - ASEAN";AEREA;226154;227
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Suíça;Europa;AEREA;321456;6147
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"América do Sul";RODOVIARIA;491600;44583
2017;11;30049059;"Outros medicamentos contendo produtos das posições 2930 a 2932, etc, em doses";Uruguai;"Mercado Comum do Sul - Mercosul";RODOVIARIA;491600;44583
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;AEREA;118478;1409
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"África do Sul";África;MARITIMA;477494;4362
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;AEREA;1143086;4909
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;Europa;MARITIMA;2773565;12688
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";AEREA;1143086;4909
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Alemanha;"União Europeia - UE";MARITIMA;2773565;12688
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";AEREA;157233;500
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"América do Sul";RODOVIARIA;5737;117
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";AEREA;157233;500
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Argentina;"Mercado Comum do Sul - Mercosul";RODOVIARIA;5737;117
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;Europa;AEREA;476969;992
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Bélgica;"União Europeia - UE";AEREA;476969;992
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Canadá;"América do Norte";AEREA;7947832;202
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";China;"Ásia (Exclusive Oriente Médio)";AEREA;28319;1408
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;Europa;AEREA;56963;1193
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Dinamarca;"União Europeia - UE";AEREA;56963;1193
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;Europa;AEREA;86143;834
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Eslovênia;"União Europeia - UE";AEREA;86143;834
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;AEREA;2087725;6381
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;Europa;MARITIMA;1333621;4397
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";AEREA;2087725;6381
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Espanha;"União Europeia - UE";MARITIMA;1333621;4397
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";AEREA;15723907;5085
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";MARITIMA;473142;1347
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Estados Unidos";"América do Norte";RODOVIARIA;638952;152
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;AEREA;2838595;5551
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;Europa;MARITIMA;526833;11838
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";AEREA;2838595;5551
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";França;"União Europeia - UE";MARITIMA;526833;11838
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Grécia;Europa;AEREA;121;0
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Grécia;"União Europeia - UE";AEREA;121;0
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";AEREA;2087452;35686
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;1603637;37777
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;Europa;AEREA;54356;824
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Irlanda;"União Europeia - UE";AEREA;54356;824
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;AEREA;1400415;12355
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;Europa;MARITIMA;483801;2857
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";AEREA;1400415;12355
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Itália;"União Europeia - UE";MARITIMA;483801;2857
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Japão;"Ásia (Exclusive Oriente Médio)";AEREA;1506928;6115
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";Europa;AEREA;1261324;2936
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Países Baixos (Holanda)";"União Europeia - UE";AEREA;1261324;2936
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;Europa;AEREA;127907;640
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Polônia;"União Europeia - UE";AEREA;127907;640
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Porto Rico";"América Central e Caribe";AEREA;302696;522
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;Europa;AEREA;3036;270
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Portugal;"União Europeia - UE";AEREA;3036;270
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";"Reino Unido";Europa;AEREA;1767597;2125
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;AEREA;417985;424
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;Europa;RODOVIARIA;744512;24
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";AEREA;417985;424
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suécia;"União Europeia - UE";RODOVIARIA;744512;24
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;AEREA;8857343;14510
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Suíça;Europa;MARITIMA;671567;6273
2017;11;30049069;"Outros medicamentos contendo compostos heterocíclicos heteroátomos nitrogenados, em doses";Turquia;Europa;AEREA;265945;209
2017;10;29322000;Lactonas;Alemanha;Europa;AEREA;5820718;98
2017;10;29322000;Lactonas;Alemanha;Europa;MARITIMA;1673508;25131
2017;10;29322000;Lactonas;Alemanha;"União Europeia - UE";AEREA;5820718;98
2017;10;29322000;Lactonas;Alemanha;"União Europeia - UE";MARITIMA;1673508;25131
2017;10;29322000;Lactonas;Bélgica;Europa;AEREA;213;0
2017;10;29322000;Lactonas;Bélgica;"União Europeia - UE";AEREA;213;0
2017;10;29322000;Lactonas;Canadá;"América do Norte";AEREA;17605;0
2017;10;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";AEREA;2558723;4804
2017;10;29322000;Lactonas;China;"Ásia (Exclusive Oriente Médio)";MARITIMA;2501182;464205
2017;10;29322000;Lactonas;Eslováquia;Europa;AEREA;1;0
2017;10;29322000;Lactonas;Eslováquia;Europa;MARITIMA;1762;1
2017;10;29322000;Lactonas;Eslováquia;"União Europeia - UE";AEREA;1;0
2017;10;29322000;Lactonas;Eslováquia;"União Europeia - UE";MARITIMA;1762;1
2017;10;29322000;Lactonas;Espanha;Europa;MARITIMA;131268;8900
2017;10;29322000;Lactonas;Espanha;"União Europeia - UE";MARITIMA;131268;8900
2017;10;29322000;Lactonas;"Estados Unidos";"América do Norte";AEREA;75697;450
2017;10;29322000;Lactonas;"Estados Unidos";"América do Norte";MARITIMA;123300;22106
2017;10;29322000;Lactonas;França;Europa;AEREA;9990;72
2017;10;29322000;Lactonas;França;Europa;MARITIMA;28860;2280
2017;10;29322000;Lactonas;França;"União Europeia - UE";AEREA;9990;72
2017;10;29322000;Lactonas;França;"União Europeia - UE";MARITIMA;28860;2280
2017;10;29322000;Lactonas;"Hong Kong";"Ásia (Exclusive Oriente Médio)";MARITIMA;24106;2160
2017;10;29322000;Lactonas;Hungria;Europa;AEREA;216512;692
2017;10;29322000;Lactonas;Hungria;"União Europeia - UE";AEREA;216512;692
2017;10;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";AEREA;2348149;3800
2017;10;29322000;Lactonas;Índia;"Ásia (Exclusive Oriente Médio)";MARITIMA;145884;48825
2017;10;29322000;Lactonas;Israel;"Oriente Médio";AEREA;2223;0
2017;10;29322000;Lactonas;Israel;"Oriente Médio";MARITIMA;377;2
2017;10;29322000;Lactonas;Itália;Europa;AEREA;1319761;140
